Generation,Best Fitness,Avg Fitness
1,2092,134.206
2,4073,212.456
3,2163,195.442
4,2127,187.736
5,3144,174.272
6,6247,223.886
7,2282,180.368
8,4148,211.498
9,2107,173.134
10,6416,209.79
11,2068,191.638
12,7428,248.776
13,4330,251.19
14,4115,209.986
15,4287,261.996
16,8352,290.996
17,6529,270.296
18,7250,302.286
19,4075,276.064
20,5177,291.634
21,13715,354.026
22,10489,348.57
23,7351,303.658
24,12883,332.29
25,7569,311.626
26,19495,305.366
27,5283,307.77
28,23711,357.638
29,4497,285.038
30,19197,352.68
31,6693,301.054
32,9249,340.5
33,13690,391.97
34,8126,333.854
35,8337,337.664
36,6206,413.874
37,11463,475.298
38,8450,430.89
39,17275,449.536
40,5372,366.284
41,9328,419.948
42,9345,380.52
43,12642,498.436
44,7641,414.312
45,16893,486.316
46,11412,449.47
47,21729,589.142
48,11656,572.704
49,11655,534.358
50,13400,664.226
