Generation,Best Fitness,Avg Fitness
1,3167,133.8915
2,6202,149.0925
3,4303,164.556
4,6330,181.7405
5,7409,203.8135
6,12660,201.4005
7,13616,238.584
8,7294,217.672
9,6166,221.3995
10,6215,190.7655
11,5359,180.3935
12,14794,160.7115
13,3131,174.9065
14,6445,193.2315
15,6379,161.169
16,6379,211.3765
17,5273,158.269
18,6151,206.4005
19,6161,248.909
20,8360,235.4285
21,7369,227.4005
22,8376,193.6885
23,7338,213.7605
24,6189,200.761
25,6449,163.3435
26,4157,141.892
27,4061,160.5125
28,5213,142.9445
29,4377,169.9575
30,3113,180.411
31,5165,229.7115
32,5163,237.847
33,5191,202.842
34,4265,226.8625
35,6272,222.494
36,5097,206.803
37,5396,251.8685
38,4091,234.1165
39,7240,231.742
40,6219,259.1855
41,7279,228.63
42,9513,217.3205
43,9356,191.9415
44,5237,179.9305
45,7277,174.4945
46,9437,200.7505
47,7233,208.665
48,7206,206.474
49,7277,232.1255
50,8432,209.3425
