Generation,Best Fitness,Avg Fitness
1,3139,128.886
2,3027,165.692
3,5263,135.358
4,3159,254.038
5,5099,348.21
6,8354,285.92
7,4243,297.616
8,5163,299.936
9,5256,270.748
10,4190,208.982
11,6170,251.296
12,4197,250.284
13,5123,208.212
14,5530,128.802
15,5348,190.01
16,2309,184.956
17,4067,162.544
18,2335,163.31
19,2184,215.446
20,3047,207.566
21,5170,190.48
22,4252,176.856
23,6096,178.044
24,4193,160.516
25,6295,202.792
26,4223,260.448
27,2079,208.986
28,3135,354.326
29,5128,340.946
30,7244,463.854
31,3104,367.428
32,10411,424.63
33,7358,499.694
34,6249,400.82
35,7246,365.394
36,11505,535.43
37,17634,486.8
38,11724,551.228
39,13818,523.494
40,12340,434.726
41,11382,394.292
42,8420,557.27
43,14724,515.81
44,15737,438.464
45,9402,536.83
46,7390,330.17
47,9301,393.188
48,10510,480.88
49,18720,642.682
50,13641,499.478
