Generation,Best Fitness,Avg Fitness
1,2077,138.156
2,9464,517.786
3,11508,914.734
4,19315,875.204
5,22023,836.172
6,18102,958.238
7,17037,834.636
8,19979,814.678
9,20001,1097.432
10,20140,948.358
11,19173,846.562
12,22035,1013.972
13,31658,1512.856
14,36132,1450.15
15,35928,1525.048
16,40372,1451.594
17,25281,1200.288
18,32764,1571.292
19,41399,1055.93
20,39266,1940.132
21,32633,2484.736
22,41350,2506.066
23,38096,2059.744
24,48531,2675.696
25,40333,1815.798
26,32702,1856.87
27,32756,1883.256
28,46620,2587.948
29,44695,2135.592
30,37778,2065.684
31,55502,2483.796
32,55498,2699.662
33,47906,2960.754
34,52102,2179.758
35,40130,1760.492
36,56878,2224.444
37,48184,1654.42
38,40505,1913.404
39,45505,1542.724
40,46066,1467.922
41,41104,2368.352
42,38069,1835.96
43,59680,1895.028
44,39992,2549.532
45,38573,1785.034
46,30194,1830.064
47,44002,2437.234
48,39573,2562.702
49,39628,1836.348
50,52884,2856.88
