Generation,Best Fitness,Avg Fitness
1,3075,137.528
2,4129,162.2
3,3052,170.424
4,3278,202.852
5,3178,193.336
6,4062,201.788
7,3114,201.748
8,4376,201.898
9,3057,232.2
10,3101,207.21
11,3246,213.366
12,4204,196.268
13,3093,185.098
14,2139,220.0
15,2108,203.342
16,3047,205.174
17,3152,226.34
18,4085,199.406
19,3126,181.22
20,7514,193.108
21,11479,187.962
22,6551,207.51
23,10578,228.542
24,5193,199.008
25,4037,223.416
26,6281,251.356
27,7653,204.028
28,4103,218.162
29,3074,232.914
30,4180,208.994
31,3389,208.316
32,5162,204.298
33,2151,183.246
34,6280,229.792
35,8235,271.668
36,5148,233.982
37,7378,211.436
38,3165,221.944
39,8302,229.126
40,8513,239.24
41,6268,203.392
42,8342,187.164
43,5168,222.738
44,5539,222.594
45,4330,204.312
46,3100,214.178
47,3460,180.83
48,3105,206.308
49,6240,206.934
50,3081,228.188
