Generation,Best Fitness,Avg Fitness
1,4133,141.532
2,2053,164.504
3,2140,208.402
4,17082,235.082
5,9623,240.32
6,9294,231.872
7,5315,213.778
8,4185,258.048
9,4144,225.778
10,9342,281.588
11,3174,292.866
12,7174,254.202
13,6353,293.282
14,17633,281.106
15,8333,248.088
16,5342,324.858
17,7154,280.118
18,6285,336.502
19,8228,289.524
20,6246,275.222
21,5185,344.564
22,6138,319.378
23,7301,318.614
24,8339,282.372
25,17622,301.166
26,4250,303.004
27,7440,346.544
28,6216,345.398
29,7349,324.414
30,7113,305.402
31,3205,313.498
32,6362,305.058
33,5196,320.692
34,6459,372.356
35,7184,370.64
36,8309,362.166
37,8253,352.644
38,7208,349.292
39,14645,374.318
40,11692,409.252
41,11372,364.448
42,13675,456.984
43,8281,348.964
44,6358,359.748
45,17048,430.104
46,8322,392.14
47,8275,353.366
48,7238,425.946
49,9641,395.808
50,12496,401.052
