Generation,Best Fitness,Avg Fitness
1,3105,128.0125
2,6395,183.5605
3,4060,176.637
4,5209,185.834
5,5230,177.487
6,4154,171.2105
7,3175,189.226
8,8410,190.8415
9,5122,202.4555
10,7311,206.8665
11,7293,212.0895
12,10236,196.798
13,5295,203.5935
14,7306,202.8525
15,8396,211.8825
16,6262,231.8115
17,8305,222.6915
18,7281,218.944
19,4327,190.631
20,6395,220.864
21,7292,200.404
22,6216,223.163
23,9603,223.6735
24,4264,214.7115
25,8252,209.9635
26,7346,227.268
27,7301,213.5085
28,6353,208.6615
29,10621,214.582
30,6223,203.6095
31,7330,213.6565
32,8210,200.984
33,15878,242.6975
34,6287,208.101
35,15827,227.8895
36,6281,194.6515
37,10317,217.6655
38,12513,224.721
39,20822,234.2315
40,11498,241.122
41,13516,237.272
42,5211,226.704
43,9584,244.297
44,6361,236.9315
45,13686,238.5095
46,9480,262.365
47,15571,257.96
48,6268,247.634
49,18835,251.143
50,9644,242.9225
