Generation,Best Fitness,Avg Fitness
1,2105,119.8865
2,4047,157.0915
3,4093,166.894
4,5212,207.417
5,3128,193.545
6,6232,205.874
7,6350,200.31
8,14911,216.406
9,5181,227.768
10,12433,216.831
11,13819,221.679
12,10305,214.4005
13,13410,222.6745
14,4497,209.086
15,16962,223.9045
16,10602,202.9825
17,9391,232.04
18,15622,216.2095
19,6248,227.9025
20,16110,234.0265
21,13698,234.9
22,15723,228.529
23,13682,216.7705
24,11595,215.2285
25,8364,208.731
26,6213,210.9395
27,15591,225.0615
28,4236,212.486
29,7383,223.8855
30,3169,220.848
31,5252,221.346
32,7342,205.6365
33,6318,218.1
34,18841,236.5375
35,6289,203.3825
36,10537,210.533
37,5277,218.762
38,4250,215.1535
39,9378,239.8175
40,7325,237.9475
41,6366,197.532
42,9774,228.2045
43,31761,240.7085
44,11516,223.2555
45,21910,227.4135
46,15829,216.88
47,15628,214.0685
48,13572,225.573
49,10542,227.8365
50,15709,221.678
