Generation,Best Fitness,Avg Fitness
1,2088,113.484
2,4102,169.218
3,10419,199.236
4,7457,180.694
5,12590,220.924
6,3140,214.266
7,4352,232.536
8,6328,258.196
9,7479,227.694
10,6211,228.352
11,7493,223.668
12,5271,205.684
13,7327,225.306
14,9416,239.14
15,5498,246.796
16,7296,208.92
17,6249,233.056
18,8505,239.54
19,6175,223.378
20,7347,203.28
21,4198,200.33
22,3058,171.952
23,9321,206.952
24,4305,226.98
25,5423,197.844
26,5131,217.892
27,7155,189.694
28,3310,204.422
29,9529,249.01
30,8255,221.22
31,5199,246.416
32,7287,285.864
33,3362,258.38
34,3375,202.716
35,5317,246.896
36,4220,264.388
37,5170,283.644
38,5193,244.912
39,5113,230.832
40,22857,278.47
41,6249,195.49
42,7279,228.508
43,4123,211.374
44,3110,213.088
45,3055,215.428
46,7394,222.58
47,4216,197.568
48,8307,222.38
49,4152,168.15
50,4228,175.638
