Generation,Best Fitness,Avg Fitness
1,2169,130.136
2,6190,165.9685
3,4123,183.431
4,5213,191.561
5,7344,204.8145
6,10615,205.047
7,11868,248.066
8,19856,217.2645
9,6278,227.7265
10,6230,237.138
11,5180,234.497
12,5296,217.656
13,7444,229.6385
14,14969,234.2775
15,7372,226.574
16,8436,226.9895
17,6435,246.7465
18,10549,240.2455
19,8331,268.9635
20,9349,257.01
21,10432,245.4535
22,13460,240.088
23,6388,280.0135
24,8351,273.446
25,8278,278.894
26,7225,287.7525
27,14593,346.342
28,8466,348.524
29,22001,401.5015
30,12639,412.6605
31,9386,402.203
32,13709,489.8805
33,17607,488.0615
34,17678,540.121
35,14616,615.405
36,13690,566.789
37,24979,612.333
38,24023,562.7035
39,56035,639.6175
40,22292,672.8445
41,24119,656.645
42,18936,642.1305
43,23008,605.8715
44,20969,607.8805
45,24108,632.663
46,20696,585.7775
47,24012,614.095
48,26550,650.838
49,24619,582.383
50,38033,593.7655
51,22264,593.7705
52,32655,560.778
53,28179,527.1685
54,22730,536.956
55,17676,519.1755
56,18871,579.911
57,45287,552.407
58,26628,546.0195
59,61090,608.4155
60,18955,519.3885
61,28641,595.193
62,30499,551.305
63,33574,563.3245
64,32398,522.602
65,18241,512.8695
66,18667,451.1275
67,22115,502.119
68,12599,472.0005
69,19032,563.8715
70,30337,557.662
71,23219,549.555
72,24285,559.052
73,16732,507.9155
74,16842,523.2275
75,15868,489.785
76,25809,517.993
77,17840,508.726
78,25990,502.7105
79,23440,510.8595
80,16780,500.057
81,15618,496.294
82,16407,479.6455
83,14091,449.455
84,18983,480.6255
85,30378,537.6365
86,16736,474.027
87,19023,490.732
88,24244,526.2285
89,17727,538.709
90,27255,506.366
91,28210,510.3375
92,26341,484.5575
93,29756,519.2165
94,21288,491.0055
95,26190,493.9865
96,37528,514.5505
97,20246,474.623
98,19724,506.013
99,14708,467.304
100,13656,493.271
