Generation,Best Fitness,Avg Fitness
1,3054,142.692
2,4094,176.0605
3,3101,102.2105
4,3167,163.268
5,7235,181.123
6,3118,168.333
7,3148,167.953
8,5130,142.4125
9,3057,130.88
10,4215,146.109
11,5125,157.5945
12,4113,210.433
13,5170,246.852
14,10360,269.5035
15,6254,218.3705
16,11496,282.8545
17,19903,279.4065
18,5172,239.0835
19,7259,204.915
20,5122,214.709
21,7183,181.708
22,8286,223.7935
23,9353,280.551
24,7299,303.738
25,25715,271.0465
26,6202,219.272
27,14548,243.5285
28,19952,258.984
29,7393,278.1045
30,15717,270.326
31,8624,294.155
32,36772,263.7815
33,7454,277.8775
34,23837,293.4975
35,12754,235.5135
36,13419,220.3185
37,9401,220.33
38,13657,274.322
39,13855,247.8525
40,21040,291.651
41,7442,232.5005
42,18882,218.033
43,37398,250.8505
44,8235,206.9995
45,23131,222.6785
46,11737,203.002
47,12056,185.0675
48,10728,134.107
49,10454,149.6705
50,20057,144.517
