Generation,Best Fitness,Avg Fitness
1,7377,129.017
2,4289,179.58333333333334
3,5097,189.538
4,4477,190.925
5,5200,213.196
6,13556,201.72533333333334
7,14559,214.11066666666667
8,10748,215.87166666666667
9,7327,217.54466666666667
10,19135,222.104
11,26980,210.81333333333333
12,10436,217.309
13,5206,207.56066666666666
14,16915,247.72233333333332
15,9599,238.627
16,8359,248.81366666666668
17,10633,244.477
18,7338,257.7
19,11340,270.39633333333336
20,18848,260.5113333333333
21,11683,262.566
22,13394,275.11
23,20755,280.33366666666666
24,12474,271.036
25,19531,297.2303333333333
26,17597,286.99
27,11511,272.1066666666667
28,11547,290.4526666666667
29,9397,273.39866666666666
30,17932,304.09833333333336
31,8422,295.0926666666667
32,17949,325.74
33,12748,313.465
34,21886,297.08166666666665
35,17725,301.1956666666667
36,12475,294.386
37,25084,337.4286666666667
38,21071,303.569
39,26344,348.454
40,22554,376.706
41,24943,349.539
42,35322,392.2656666666667
43,39480,386.93333333333334
44,25046,366.1893333333333
45,14601,411.291
46,15542,385.569
47,13605,397.02633333333335
48,25909,410.9096666666667
49,15796,479.1
50,20810,471.55
