Generation,Best Fitness,Avg Fitness
1,3147,159.33
2,6133,241.03
3,4189,240.76
4,3317,279.888
5,6589,329.104
6,4306,213.278
7,8581,260.554
8,13688,344.318
9,17925,486.962
10,16803,436.86
11,14615,573.974
12,23349,588.892
13,16510,535.752
14,8262,507.858
15,5172,315.772
16,10338,404.326
17,9398,538.242
18,29086,797.518
19,28469,717.29
20,19075,706.016
21,23559,737.958
22,14748,425.512
23,14505,616.244
24,8276,509.626
25,13414,612.306
26,23944,804.152
27,7289,543.012
28,19725,789.866
29,29143,744.99
30,29167,683.374
31,22303,691.958
32,19234,566.212
33,32603,749.542
34,10477,570.134
35,21334,740.918
36,41945,746.678
37,26501,706.224
38,46109,842.78
39,33480,627.714
40,28271,864.2
41,27607,738.736
42,25057,738.588
43,44303,786.416
44,28251,708.98
45,33830,831.428
46,17057,745.43
47,17890,665.242
48,36026,774.802
49,35910,750.52
50,44025,1210.978
