Generation,Best Fitness,Avg Fitness
1,2100,160.73
2,2126,175.95
3,3094,110.9
4,3039,147.114
5,2057,104.526
6,2139,154.738
7,2054,171.75
8,2099,170.598
9,6270,232.492
10,3143,203.79
11,4158,167.58
12,3092,263.454
13,4213,212.65
14,7303,244.99
15,3080,193.244
16,5192,271.532
17,5354,273.73
18,5178,340.452
19,3128,264.148
20,4161,351.736
21,3155,341.278
22,5285,422.738
23,6156,384.212
24,15733,368.21
25,7467,351.05
26,4169,222.282
27,4085,159.848
28,4146,79.588
29,10637,118.066
30,9252,96.778
31,2112,78.062
32,9558,109.536
33,2113,78.014
34,7479,78.51
35,5280,84.694
36,4155,100.756
37,4238,106.566
38,2144,130.334
39,5297,139.538
40,10572,173.18
41,2124,125.746
42,3049,146.692
43,4375,126.926
44,3279,219.81
45,4056,206.34
46,4178,228.984
47,4166,217.296
48,3053,245.002
49,3089,178.074
50,2107,188.272
