Generation,Best Fitness,Avg Fitness
1,4075,146.35
2,3209,174.9405
3,4133,171.081
4,4122,194.2005
5,7479,187.355
6,7258,214.6875
7,7342,196.4635
8,6149,193.9285
9,5279,212.624
10,12860,208.9425
11,6300,189.7655
12,14668,207.2365
13,8312,213.0725
14,7149,204.847
15,12465,214.6275
16,6202,214.7085
17,11448,224.48
18,14817,222.781
19,18566,234.2365
20,10624,251.709
21,6179,224.6925
22,9313,211.87
23,18609,209.279
24,14782,220.9275
25,11529,237.069
26,12726,231.177
27,11561,215.567
28,13554,223.188
29,11516,237.7595
30,9349,255.4515
31,11464,235.5235
32,16695,236.835
33,9498,207.819
34,28343,221.8565
35,8442,218.651
36,18654,227.4075
37,10413,228.586
38,10469,226.4
39,14774,238.261
40,27584,255.2625
41,7159,264.2085
42,7280,263.324
43,22867,223.5645
44,13391,232.0725
45,21193,227.519
46,5318,219.5505
47,11547,232.8665
48,21047,241.718
49,9151,237.9315
50,31390,227.6255
