Generation,Best Fitness,Avg Fitness
1,4119,149.912
2,4440,212.858
3,5234,189.714
4,7178,211.278
5,3148,181.444
6,2118,185.352
7,4077,209.836
8,3144,239.048
9,3150,210.548
10,8240,238.542
11,3068,238.544
12,3140,241.282
13,4111,261.592
14,5211,255.666
15,4056,240.466
16,8450,240.092
17,6636,288.964
18,31843,400.336
19,6258,295.546
20,4393,301.986
21,7226,293.174
22,7521,344.398
23,7305,311.81
24,5228,327.31
25,7298,385.858
26,9366,428.466
27,18091,416.764
28,10583,384.576
29,8450,355.912
30,7472,319.164
31,13570,446.376
32,12560,479.298
33,13547,464.664
34,7239,365.594
35,19720,460.154
36,15602,441.668
37,26033,488.982
38,6304,334.61
39,10446,460.56
40,30121,471.066
41,9283,417.332
42,12457,383.62
43,19795,474.49
44,13631,405.888
45,11379,467.702
46,9423,402.184
47,17616,471.284
48,14592,440.384
49,20815,443.992
50,25077,474.914
