Generation,Best Fitness,Avg Fitness
1,4208,125.26133333333334
2,15769,419.0883333333333
3,17874,628.5483333333333
4,20955,711.9376666666667
5,31692,909.7343333333333
6,27561,741.279
7,34322,633.0706666666666
8,34399,988.3036666666667
9,31396,1143.05
10,46855,1236.588
11,41855,1347.781
12,41093,1394.95
13,31465,1468.009
14,37691,1442.3243333333332
15,40990,1235.4603333333334
16,34172,1707.5913333333333
17,56371,1602.467
18,41783,1532.3366666666666
19,37003,1250.7933333333333
20,55609,1161.096
21,55594,1577.123
22,38620,1275.8703333333333
23,43860,1550.586
24,42926,1946.3116666666667
25,61814,1951.101
26,59697,1750.046
27,49269,1597.0373333333334
28,50069,1274.466
29,56104,1794.6663333333333
30,60666,1887.7456666666667
31,52405,1650.3016666666667
32,57642,1588.8446666666666
33,51484,1886.7933333333333
34,46915,2000.023
35,48028,1664.4396666666667
36,59501,1669.9126666666666
37,44996,1857.9366666666667
38,51107,2447.9816666666666
39,46177,2011.719
40,72235,2844.179
41,44909,2651.9573333333333
42,58902,2828.472
43,46483,2427.0506666666665
44,50249,1689.18
45,60648,1541.2763333333332
46,58691,1932.9723333333334
47,51896,2124.9946666666665
48,54222,2158.3703333333333
49,56693,2122.696
50,61996,1744.4196666666667
