Generation,Best Fitness,Avg Fitness
1,2034,106.128
2,3030,215.406
3,2028,107.22
4,2035,98.4
5,2301,156.52
6,2284,147.456
7,3100,125.192
8,2079,118.756
9,1289,145.232
10,2149,135.716
11,2033,118.134
12,2093,166.852
13,8345,187.322
14,3063,168.57
15,3063,152.98
16,2033,139.298
17,2095,162.616
18,2141,208.47
19,5170,169.67
20,4095,228.216
21,5212,234.066
22,3111,236.202
23,2096,171.376
24,3318,209.004
25,4170,194.786
26,3398,250.35
27,5133,276.648
28,3108,235.014
29,3197,206.368
30,4267,221.98
31,3163,222.96
32,3036,156.414
33,2033,153.658
34,2077,148.908
35,1268,123.236
36,6154,140.826
37,5368,214.408
38,3118,215.564
39,3044,204.032
40,4179,156.06
41,2128,213.51
42,3154,219.196
43,4141,205.572
44,4106,178.692
45,3217,127.414
46,3170,143.848
47,2082,120.482
48,5268,198.676
49,5245,178.99
50,4176,188.572
