Generation,Best Fitness,Avg Fitness
1,4090,139.715
2,6215,180.517
3,4220,172.684
4,6416,207.023
5,4113,215.7285
6,4157,198.491
7,6170,218.4565
8,3211,224.1975
9,11354,170.683
10,6474,177.8255
11,6529,212.2915
12,4181,277.979
13,6164,273.9455
14,3157,207.5365
15,4165,247.036
16,11337,237.2675
17,3146,188.885
18,3153,208.126
19,9310,256.903
20,7296,290.8105
21,5070,282.786
22,4245,225.056
23,7419,265.596
24,6250,245.188
25,8693,251.7515
26,8411,213.0865
27,8480,242.6255
28,8403,292.6745
29,7207,241.051
30,11375,228.0115
31,15798,219.3545
32,12791,222.427
33,6335,175.1785
34,6131,231.1985
35,11606,238.274
36,6240,178.4465
37,4387,212.6815
38,8340,203.9885
39,6366,268.254
40,5239,241.24
41,9624,242.532
42,9347,258.976
43,10471,238.421
44,8509,189.0005
45,13393,192.225
46,6330,193.644
47,6237,139.291
48,14805,174.787
49,4170,178.909
50,6644,217.3355
