Generation,Best Fitness,Avg Fitness
1,2050,115.802
2,5133,174.82
3,5229,198.454
4,6247,184.356
5,2210,189.498
6,6229,233.82
7,3082,234.226
8,3152,183.804
9,7487,244.3
10,3338,186.648
11,5409,249.154
12,4424,224.534
13,3161,210.968
14,3103,191.078
15,5234,208.204
16,6257,211.862
17,3089,191.876
18,5177,181.046
19,3082,197.156
20,3158,223.73
21,5155,234.044
22,4180,232.636
23,4126,246.036
24,4148,235.15
25,4197,206.656
26,3336,218.388
27,4210,250.318
28,4120,237.524
29,10372,262.684
30,7134,259.706
31,3117,226.366
32,7306,298.164
33,6374,265.674
34,6292,280.168
35,4267,261.988
36,7177,310.908
37,6413,315.644
38,9217,344.754
39,4257,295.338
40,7476,354.738
41,6249,302.806
42,5212,295.432
43,6171,311.838
44,5234,291.054
45,5271,296.118
46,6436,321.286
47,10527,332.95
48,10406,381.63
49,8418,348.456
50,8286,302.514
