Generation,Best Fitness,Avg Fitness
1,6195,136.893
2,3052,165.995
3,5232,164.282
4,4389,176.998
5,4092,179.8285
6,5146,168.1355
7,5424,178.507
8,29216,209.782
9,19838,209.6725
10,8324,211.3665
11,10342,211.0305
12,13988,213.5155
13,10495,217.5815
14,9234,219.2535
15,5258,206.065
16,6253,226.802
17,17880,224.862
18,14661,225.676
19,6196,229.145
20,6250,221.9205
21,7527,227.8985
22,9365,233.282
23,7409,236.491
24,6229,219.1375
25,8248,210.1245
26,4156,199.952
27,10479,223.2945
28,9328,219.255
29,6169,202.394
30,7244,214.84
31,22850,238.849
32,12482,206.1515
33,13512,241.3465
34,7335,202.209
35,6251,217.781
36,8625,222.5735
37,12578,219.723
38,16961,212.0505
39,8672,218.2385
40,6293,199.811
41,5471,213.542
42,15628,225.376
43,11481,205.769
44,15622,222.8615
45,7277,226.0915
46,10368,197.228
47,10294,195.2365
48,11395,216.616
49,12561,211.772
50,6170,215.5025
