Generation,Best Fitness,Avg Fitness
1,2073,117.32
2,3069,141.006
3,2030,113.704
4,2047,128.944
5,2138,113.304
6,3108,147.128
7,2028,97.254
8,2034,101.488
9,3120,166.138
10,2037,135.28
11,2085,144.982
12,3323,222.724
13,36600,330.472
14,7255,379.748
15,7191,445.37
16,5365,366.786
17,5438,385.722
18,7368,329.242
19,4222,255.596
20,9471,272.072
21,10676,240.134
22,11561,195.11
23,8404,196.7
24,12590,232.058
25,15774,228.582
26,7374,253.854
27,11636,212.374
28,11369,217.128
29,9307,237.072
30,6311,193.248
31,8571,257.648
32,20888,295.194
33,23071,198.53
34,7420,134.586
35,17733,212.954
36,10503,178.844
37,7356,249.886
38,15661,355.956
39,10574,313.288
40,12512,370.496
41,9301,260.52
42,7439,361.164
43,10798,281.574
44,19955,271.216
45,10579,182.536
46,5086,264.652
47,8359,279.52
48,5198,213.63
49,12676,412.236
50,8403,218.096
