Generation,Best Fitness,Avg Fitness
1,3091,131.102
2,7379,429.264
3,10488,472.806
4,12394,738.562
5,13330,838.562
6,17853,768.56
7,12502,681.068
8,19990,714.692
9,14645,763.162
10,14434,907.202
11,13473,863.018
12,31366,967.672
13,21669,675.286
14,25908,858.446
15,27819,615.034
16,13597,615.176
17,14749,627.702
18,20953,994.34
19,32473,1059.452
20,19735,916.886
21,23962,1027.778
22,37671,1217.93
23,23866,1138.844
24,27071,910.822
25,27273,828.348
26,22066,731.488
27,33829,1045.924
28,27249,904.552
29,32419,1047.37
30,32274,1698.174
31,29181,1573.882
32,30016,1251.126
33,30499,1510.484
34,44706,1597.474
35,31648,1070.25
36,22659,1046.76
37,27104,1600.4
38,27352,935.824
39,61863,1260.526
40,23372,1139.246
41,29657,1200.288
42,50886,1365.982
43,34669,1244.064
44,32073,1292.404
45,36364,942.46
46,23093,1236.382
47,16702,814.96
48,23030,882.186
49,28241,1412.126
50,44378,928.382
