Generation,Best Fitness,Avg Fitness
1,4146,133.65733333333333
2,3126,157.09833333333333
3,7179,179.72133333333332
4,4053,193.64266666666666
5,8205,192.27033333333333
6,5192,184.66266666666667
7,4177,184.61233333333334
8,15551,178.12366666666668
9,7307,190.04833333333335
10,9341,190.515
11,7168,183.82466666666667
12,5251,193.4
13,5191,205.4
14,7315,209.71033333333332
15,6238,201.631
16,8468,206.62733333333333
17,12366,222.21033333333332
18,7290,214.91433333333333
19,18951,210.84966666666668
20,28405,215.018
21,7404,206.532
22,6251,209.88533333333334
23,10166,215.61433333333332
24,22353,222.76566666666668
25,10517,201.26466666666667
26,25239,207.605
27,16826,204.988
28,13722,203.35766666666666
29,13577,203.252
30,13662,212.058
31,19077,208.85266666666666
32,13546,208.20033333333333
33,22153,207.832
34,11446,232.447
35,13875,209.96033333333332
36,11260,202.356
37,20970,218.69266666666667
38,20032,223.40933333333334
39,7250,198.28833333333333
40,12843,218.255
41,9386,199.734
42,9837,217.83566666666667
43,7482,217.113
44,13081,190.63533333333334
45,11610,215.14633333333333
46,12483,208.56133333333332
47,10407,217.658
48,16138,213.479
49,15973,211.96566666666666
50,19977,219.52133333333333
