Generation,Best Fitness,Avg Fitness
1,2123,136.8235
2,7307,265.386
3,15868,476.252
4,32159,453.0275
5,20509,354.581
6,28100,434.351
7,21363,494.2545
8,16792,480.4485
9,32853,485.3295
10,22231,494.8635
11,24242,824.541
12,26153,974.91
13,38399,1091.828
14,35552,1023.3685
15,32439,815.294
16,32473,972.84
17,31587,992.5865
18,38124,1092.5135
19,36631,812.528
20,32400,942.133
21,38611,938.1915
22,37537,880.0435
23,40847,1305.395
24,36585,1274.993
25,28040,1032.8605
26,36950,1255.619
27,37709,1024.8535
28,24238,1076.6765
29,33359,1066.9385
30,53707,1435.8735
31,31497,833.8235
32,34686,1336.294
33,34667,1169.7705
34,33078,860.419
35,44890,1300.9585
36,31200,1239.496
37,31254,994.3925
38,26891,1223.2335
39,32312,1071.163
40,32633,1234.3175
41,43935,1284.6425
42,48255,2124.959
43,43995,1706.1175
44,58362,1449.2425
45,48979,1515.868
46,64550,1532.0465
47,48056,1603.215
48,53193,1544.455
49,39929,1467.049
50,47145,1598.0715
51,59727,1749.9735
52,52162,1495.8275
53,55382,1507.4745
54,53594,1906.183
55,60857,1430.762
56,47108,1593.8335
57,42046,2557.6615
58,50578,2192.275
59,41217,1983.097
60,45599,1574.2725
61,49823,2076.267
62,49236,2350.813
63,60153,2759.988
64,60036,2249.978
65,57739,2624.7105
66,58479,2784.04
67,81717,2728.7885
68,65881,2652.414
69,50229,2057.188
70,59704,2742.1265
71,57570,1908.787
72,45355,1761.868
73,58422,1973.5835
74,57659,2830.6455
75,65769,2327.383
76,64884,3340.4465
77,56393,3378.883
78,63786,3066.0475
79,59389,2728.0595
80,58365,4630.8215
81,60486,4180.9405
82,74154,3169.6935
83,59522,3438.746
84,64718,3589.117
85,66037,3885.929
86,53320,2235.38
87,68068,3685.5405
88,59661,3647.429
89,55451,3113.2545
90,50250,2726.758
91,67955,3072.51
92,60580,2513.235
93,56320,1946.029
94,44934,1872.981
95,70633,3113.73
96,56921,3068.6425
97,70307,3986.7685
98,68240,3210.617
99,54166,2535.998
100,61531,1970.624
