Generation,Best Fitness,Avg Fitness
1,3128,130.7465
2,4257,196.416
3,6398,179.7875
4,7620,165.158
5,3169,128.2395
6,5450,126.4165
7,4193,113.423
8,3112,172.0745
9,6204,148.48
10,5181,157.7605
11,4152,185.5045
12,5057,167.329
13,9343,179.683
14,8522,224.514
15,5392,204.969
16,5186,228.0195
17,7449,228.8575
18,6295,253.5675
19,6241,250.6045
20,8323,267.311
21,8232,244.1785
22,7167,174.6835
23,3328,193.2825
24,7350,173.7505
25,11756,157.6325
26,5251,174.019
27,6219,138.068
28,9321,169.379
29,4169,192.5085
30,3028,226.0235
31,4375,178.2115
32,4227,174.27
33,6214,191.9275
34,8362,166.7435
35,4369,192.215
36,11490,227.66
37,12548,187.5885
38,5097,231.905
39,5292,209.338
40,11935,208.2165
41,9711,165.6335
42,5237,171.871
43,4379,156.831
44,8306,161.508
45,6310,133.2155
46,10358,155.722
47,12522,189.4545
48,6200,195.8485
49,3289,138.082
50,5282,137.002
