Generation,Best Fitness,Avg Fitness
1,3033,156.656
2,3030,153.916
3,4078,182.896
4,3093,174.1
5,5100,166.84
6,5139,193.826
7,2104,187.37
8,4098,172.164
9,3149,212.036
10,3056,180.444
11,5225,193.142
12,7491,175.506
13,9271,227.786
14,3209,198.952
15,3070,196.948
16,5522,168.35
17,8524,211.052
18,2216,182.712
19,10368,171.86
20,4123,194.722
21,9310,219.988
22,19765,225.682
23,3153,213.732
24,12467,195.988
25,4066,164.622
26,3252,176.422
27,16551,235.558
28,3138,192.328
29,4317,232.29
30,6265,221.59
31,8613,245.402
32,11334,231.716
33,9371,165.976
34,10507,190.69
35,3132,182.852
36,6278,164.52
37,5179,178.472
38,10435,193.87
39,6130,227.572
40,4197,205.446
41,16493,239.14
42,4237,189.876
43,4119,213.51
44,21800,266.026
45,6285,205.474
46,4357,215.71
47,12532,276.478
48,4192,227.84
49,6238,242.376
50,5148,215.278
