Generation,Best Fitness,Avg Fitness
1,4355,134.459
2,10384,175.017
3,4084,191.701
4,19921,200.58666666666667
5,4358,214.82433333333333
6,9435,230.41633333333334
7,22951,219.64766666666668
8,9502,234.47066666666666
9,5144,222.676
10,12453,244.86933333333334
11,10667,253.23133333333334
12,20917,254.32233333333335
13,16816,263.5606666666667
14,13505,291.86466666666666
15,16785,292.635
16,15816,312.2493333333333
17,23983,335.7606666666667
18,10339,313.415
19,20930,314.748
20,15432,301.246
21,16495,326.2196666666667
22,18683,318.9753333333333
23,16598,330.003
24,13471,333.9146666666667
25,16617,337.0663333333333
26,16738,352.486
27,14571,349.919
28,9233,340.38533333333334
29,17859,350.41433333333333
30,11482,359.7423333333333
31,12576,363.194
32,11401,391.415
33,10444,372.9773333333333
34,13621,376.8503333333333
35,13481,365.49266666666665
36,11511,360.1263333333333
37,17815,390.838
38,10509,390.302
39,10708,357.5126666666667
40,18922,412.37833333333333
41,21000,400.538
42,17110,393.093
43,10614,401.31966666666665
44,16744,373.1773333333333
45,28198,379.924
46,15629,388.7456666666667
47,21828,449.236
48,21826,450.203
49,26315,440.50966666666665
50,22146,429.661
