Generation,Best Fitness,Avg Fitness
1,2163,116.632
2,8373,314.266
3,5235,336.182
4,11489,469.554
5,8358,420.57
6,10400,502.068
7,9331,412.34
8,6442,407.454
9,13607,462.726
10,10408,413.014
11,8342,405.192
12,8364,626.698
13,9312,502.424
14,11410,534.25
15,28143,519.48
16,17015,634.51
17,14775,626.036
18,12616,545.278
19,23225,455.738
20,15531,493.882
21,8384,488.21
22,12433,448.93
23,11451,465.954
24,8406,496.592
25,9621,527.51
26,13521,448.39
27,11619,505.128
28,30446,546.16
29,11874,524.58
30,16069,610.976
31,14806,558.018
32,11592,536.26
33,18728,467.222
34,16638,722.794
35,10541,625.116
36,10538,442.214
37,13872,531.3
38,13546,606.408
39,11504,463.928
40,14531,605.404
41,8492,456.256
42,13488,361.994
43,17993,469.848
44,18905,530.428
45,19096,631.184
46,13718,592.57
47,16897,632.066
48,16217,354.01
49,11921,553.302
50,12578,385.94
