Generation,Best Fitness,Avg Fitness
1,3068,136.2395
2,4230,168.121
3,9288,198.8875
4,6169,196.044
5,6248,187.8175
6,7398,214.9245
7,3440,230.638
8,7333,223.2115
9,4276,262.712
10,5431,257.153
11,25909,278.9565
12,15818,262.043
13,7425,262.5065
14,10446,302.412
15,42813,347.9775
16,20819,337.26
17,17710,375.5815
18,17763,369.7875
19,24266,439.6175
20,11733,450.669
21,11604,485.2845
22,15848,476.4975
23,16644,458.9215
24,30262,544.6705
25,25395,491.387
26,17761,507.3695
27,25315,523.741
28,18051,491.6625
29,22046,539.992
30,33570,579.7415
31,16642,571.615
32,15491,549.7015
33,23994,563.112
34,22891,596.028
35,26783,585.645
36,12614,550.9475
37,19790,591.0605
38,26882,589.366
39,33490,625.195
40,45618,580.276
41,16987,517.817
42,34542,581.1995
43,34792,541.8575
44,17496,569.279
45,22647,588.0735
46,14808,529.575
47,31715,612.391
48,20169,589.338
49,29425,586.6365
50,16877,580.1045
51,35753,611.9405
52,48476,572.244
53,17589,528.4045
54,14516,532.0395
55,25119,534.2485
56,12729,538.449
57,19161,532.7145
58,14766,502.4425
59,22104,540.1485
60,27434,536.0815
61,37807,582.3925
62,21254,525.72
63,14775,489.148
64,19807,528.8415
65,28464,547.278
66,17625,550.6715
67,24085,592.206
68,22995,560.4615
69,25101,543.2035
70,17661,526.099
71,16896,527.7395
72,13556,500.9165
73,29187,556.6465
74,30670,531.84
75,16677,484.479
76,18851,529.397
77,30228,513.4455
78,17873,491.9125
79,27968,501.4485
80,15540,491.1165
81,14691,524.06
82,21254,510.567
83,29384,553.3195
84,18754,538.5015
85,22929,556.591
86,16091,515.2025
87,23492,518.9895
88,21651,537.9
89,14758,524.1835
90,22426,549.6955
91,18783,506.4835
92,16899,537.34
93,24325,566.52
94,17760,571.004
95,37568,651.5585
96,28180,665.991
97,38505,630.6065
98,36430,720.4145
99,34186,624.175
100,33368,719.8645
