Generation,Best Fitness,Avg Fitness
1,3095,133.8495
2,3207,153.9675
3,5172,210.293
4,7419,188.3605
5,3119,165.069
6,4337,220.6675
7,6314,217.2255
8,10705,242.251
9,6301,281.5365
10,7256,223.107
11,5394,214.221
12,6344,281.9165
13,9419,344.3535
14,6233,378.2355
15,14492,430.196
16,9402,413.327
17,9244,287.3
18,14688,267.7445
19,17598,189.4195
20,8355,208.951
21,5205,218.0935
22,9242,164.3975
23,7242,169.67
24,11739,188.3785
25,5150,156.1525
26,9309,172.426
27,6176,120.7005
28,6452,161.3745
29,8402,165.402
30,6413,169.2485
31,6174,184.8735
32,7648,193.1925
33,6216,183.7
34,4269,171.064
35,6318,163.4965
36,3204,172.1075
37,4126,163.6425
38,4195,137.1555
39,4233,143.346
40,3296,151.97
41,4238,139.9575
42,3166,118.1255
43,6343,146.252
44,3204,170.0155
45,4206,163.7375
46,7362,205.477
47,4256,193.0435
48,6245,202.5695
49,4509,224.3965
50,5461,164.2055
