Generation,Best Fitness,Avg Fitness
1,3089,126.0835
2,12537,613.9515
3,12497,750.3195
4,12621,796.5735
5,26183,944.238
6,36694,1052.9085
7,31431,1276.233
8,42036,1375.326
9,26020,985.982
10,26300,1543.7685
11,28266,1700.3705
12,28325,1372.0315
13,39582,1693.2625
14,36731,1597.4205
15,40699,1821.5235
16,44001,1730.3055
17,53466,1914.8685
18,54545,1687.104
19,46368,1788.5945
20,49488,1511.163
21,55764,2036.489
22,49720,1521.256
23,57514,1800.5385
24,54452,2423.156
25,60429,2164.72
26,49382,2541.1815
27,62814,2930.0445
28,42350,2353.9965
29,52442,2765.7375
30,59927,2384.1565
31,51255,2137.073
32,61127,2838.6955
33,48287,2404.123
34,54138,1879.635
35,57467,2187.4045
36,62862,2028.2225
37,54157,2276.1935
38,49318,2254.5055
39,54320,2059.27
40,52434,2131.6355
41,59885,2173.485
42,63675,2748.8515
43,50182,1794.998
44,62896,2438.902
45,61688,2561.7175
46,60952,2589.826
47,50161,2232.4975
48,54267,1824.082
49,61831,2844.129
50,52138,2731.233
51,67023,2230.128
52,72218,2130.8615
53,71062,2892.247
54,61656,4063.573
55,55407,4114.141
56,62988,2474.722
57,69217,2615.09
58,50357,2323.6085
59,51143,3153.2925
60,51205,3531.812
61,58688,3578.299
62,55113,3425.956
63,61340,2693.561
64,76064,2284.348
65,61578,3526.3475
66,58523,2856.4395
67,69913,2859.8035
68,58376,3278.4425
69,62934,2877.397
70,57401,2951.63
71,62612,3343.796
72,68903,2450.4695
73,69954,3141.7525
74,63801,3351.2365
75,60898,3425.358
76,57522,2782.7725
77,60821,2958.4705
78,69403,2986.6975
79,62524,2937.219
80,56028,4293.6405
81,58322,3207.6945
82,58295,3584.7545
83,72098,2549.7235
84,51234,2361.5975
85,62098,2139.922
86,66861,2349.8115
87,45891,2507.5175
88,59703,2626.424
89,53191,2670.127
90,74216,2995.5185
91,54448,2417.6995
92,66058,2917.3665
93,68627,2485.2075
94,57482,2593.669
95,75079,2932.57
96,72189,2367.1725
97,46020,2942.765
98,69725,2870.2185
99,79512,2094.407
100,63785,2626.988
