Generation,Best Fitness,Avg Fitness
1,3243,132.72533333333334
2,3127,157.979
3,5326,190.54666666666665
4,4372,186.66833333333332
5,8312,210.34433333333334
6,8298,215.84833333333333
7,9228,220.274
8,6413,221.625
9,6438,208.519
10,6212,241.63966666666667
11,7269,227.38133333333334
12,6183,233.305
13,8474,243.209
14,9564,233.758
15,7227,246.53366666666668
16,7187,232.64633333333333
17,16017,250.146
18,13679,240.71566666666666
19,6367,247.31933333333333
20,22581,247.25266666666667
21,11327,244.98333333333332
22,10355,238.59
23,8270,240.63233333333332
24,7284,225.65133333333333
25,8794,223.294
26,9887,228.86166666666668
27,11176,241.64733333333334
28,9417,227.00866666666667
29,19810,252.12066666666666
30,7271,250.488
31,8449,259.4433333333333
32,8293,247.215
33,13536,243.80166666666668
34,18030,270.2973333333333
35,9385,250.387
36,11461,263.57233333333335
37,12472,254.67433333333332
38,8629,259.843
39,12381,264.1653333333333
40,11422,280.39933333333335
41,11573,299.9576666666667
42,22814,289.059
43,16764,308.9676666666667
44,10657,288.70033333333333
45,8326,263.63466666666665
46,8577,292.447
47,27123,293.51933333333335
48,30859,321.8186666666667
49,18101,336.635
50,26168,303.147
