Generation,Best Fitness,Avg Fitness
1,7236,137.6235
2,13649,391.213
3,13931,442.5305
4,17923,495.073
5,15753,453.538
6,23036,586.6735
7,15796,538.9945
8,28722,716.5355
9,28307,731.739
10,28320,969.6305
11,50327,777.302
12,35710,1022.291
13,31717,949.4785
14,32052,1105.321
15,61411,821.385
16,43945,1150.4815
17,41818,1363.023
18,36940,1457.4315
19,54152,1022.014
20,49149,1318.5605
21,47395,996.0725
22,38778,1131.121
23,37945,1027.3315
24,31520,816.7095
25,37685,1390.158
26,37947,1228.271
27,34443,1005.8155
28,35802,872.9055
29,39044,955.5405
30,46152,1379.8595
31,37626,1350.203
32,44919,1692.3685
33,53755,1496.5825
34,44598,1336.2795
35,42225,1775.1195
36,50779,1682.991
37,54555,1363.984
38,53537,1633.9365
39,45249,1387.192
40,40031,1314.9805
41,48215,1094.751
42,63822,1000.9185
43,39213,1116.3155
44,41757,1582.4825
45,48350,1349.373
46,49411,1745.4675
47,38964,1381.434
48,42986,1391.4765
49,43956,1439.7335
50,43581,1592.866
51,38537,1522.0755
52,64079,1832.7715
53,47614,1651.482
54,40918,1409.7525
55,39947,1490.917
56,34639,1042.4005
57,50390,1456.5895
58,39738,1371.576
59,53665,1493.308
60,47988,1565.2295
61,58375,1882.7245
62,48912,1438.743
63,41781,1693.5935
64,58265,2039.0465
65,42164,1896.623
66,50544,1865.8315
67,44966,1711.2975
68,50069,1482.8205
69,51333,1569.401
70,64641,1768.654
71,46898,1868.224
72,39953,1531.428
73,43704,1622.0585
74,56883,1426.566
75,58946,2120.525
76,57506,3086.062
77,55280,2711.503
78,45089,1884.5245
79,71066,2117.4615
80,46866,2390.627
81,55205,1963.9525
82,50503,2103.4235
83,59208,2367.468
84,39709,1778.706
85,50352,1870.807
86,72331,2228.818
87,56344,1863.032
88,47998,1952.8575
89,54242,1894.7445
90,46111,2025.59
91,57682,2693.011
92,81653,2213.551
93,49946,1770.5275
94,41686,1487.7945
95,58773,2559.353
96,45901,2204.4715
97,50379,1786.1225
98,47881,1617.1785
99,53550,1787.374
100,52464,1859.549
