Generation,Best Fitness,Avg Fitness
1,3065,153.906
2,2117,175.8
3,2063,168.012
4,3138,171.952
5,3216,209.542
6,3075,200.95
7,11336,255.152
8,8359,250.598
9,11473,266.526
10,3157,237.586
11,11571,255.056
12,5296,227.106
13,12492,287.914
14,7326,282.586
15,5153,278.678
16,7318,264.466
17,3126,240.816
18,5162,239.022
19,4149,248.952
20,5157,260.45
21,6148,268.972
22,7279,263.772
23,4336,251.752
24,5405,285.258
25,9274,332.1
26,12413,309.05
27,7248,329.774
28,6352,375.002
29,7222,341.122
30,10612,410.962
31,17612,354.668
32,9386,384.614
33,7344,395.296
34,11557,367.436
35,8394,357.724
36,6271,342.662
37,6245,366.378
38,6272,327.386
39,10265,413.292
40,8279,394.34
41,5241,392.374
42,8518,406.356
43,8331,391.058
44,10751,414.992
45,5381,389.564
46,7167,447.684
47,6288,426.508
48,5135,395.364
49,18798,420.268
50,9372,428.594
