Generation,Best Fitness,Avg Fitness
1,10347,131.714
2,5194,146.58933333333334
3,5309,149.91633333333334
4,11510,192.559
5,9433,167.45366666666666
6,9411,171.912
7,5225,186.92266666666666
8,12634,230.74233333333333
9,12698,198.69
10,7352,173.98833333333334
11,20340,180.14033333333333
12,9501,117.15666666666667
13,8356,193.47366666666667
14,7413,203.54033333333334
15,16715,203.53766666666667
16,11627,237.36233333333334
17,8425,234.40966666666668
18,8179,180.04966666666667
19,9495,202.72833333333332
20,13592,188.018
21,5232,209.46666666666667
22,7481,190.84633333333332
23,10482,229.03333333333333
24,19728,165.82233333333335
25,7330,201.215
26,10377,142.35233333333332
27,9322,149.00966666666667
28,10380,175.254
29,5352,183.45966666666666
30,9407,175.29366666666667
31,6209,155.867
32,5482,174.55533333333332
33,38612,254.93466666666666
34,15535,272.81666666666666
35,32344,275.31166666666667
36,17993,407.2076666666667
37,12419,384.42766666666665
38,12806,276.8693333333333
39,14518,309.68
40,11584,375.95933333333335
41,23915,389.82933333333335
42,18616,358.0586666666667
43,15486,373.81333333333333
44,23841,336.2176666666667
45,19733,302.2056666666667
46,17584,323.99466666666666
47,10349,269.741
48,18700,287.42833333333334
49,24886,305.4356666666667
50,9411,245.91133333333335
