Generation,Best Fitness,Avg Fitness
1,4293,123.308
2,4183,175.7755
3,8538,194.969
4,4203,188.161
5,8490,235.972
6,7252,236.4965
7,10320,246.295
8,5344,249.169
9,6216,253.5515
10,8655,263.3425
11,7264,288.0875
12,11574,304.248
13,8282,301.8175
14,9535,305.1275
15,8349,304.474
16,12521,328.146
17,10441,373.1515
18,15703,342.5765
19,18988,352.499
20,11658,348.1185
21,14892,409.3745
22,14654,396.3
23,22944,384.4225
24,16345,378.048
25,21100,399.3575
26,14948,363.406
27,21187,414.1965
28,21026,447.592
29,21924,462.3105
30,22310,470.747
31,26415,500.0345
32,15568,440.471
33,26619,454.1605
34,30846,505.0905
35,14496,487.568
36,19754,513.174
37,18952,511.0585
38,22783,560.9175
39,19923,582.142
40,18722,541.2605
41,25015,562.194
42,23058,577.268
43,22538,555.6485
44,28158,590.4915
45,21687,524.42
46,21920,565.228
47,17687,603.05
48,22873,568.636
49,33591,627.1825
50,33309,648.4865
