Generation,Best Fitness,Avg Fitness
1,9584,164.672
2,3129,216.732
3,3109,184.286
4,4193,197.988
5,4245,239.84
6,3080,198.978
7,3059,240.248
8,3291,245.44
9,7583,306.042
10,3158,243.64
11,4093,239.422
12,5168,366.176
13,6298,267.292
14,7536,323.162
15,15573,371.058
16,6296,300.298
17,10365,387.61
18,4395,363.336
19,6225,405.704
20,8308,401.066
21,6299,347.864
22,6449,387.232
23,2289,205.286
24,6425,198.34
25,6212,190.372
26,6222,220.12
27,4059,276.496
28,7416,346.382
29,3285,284.828
30,5217,306.204
31,8517,406.206
32,17116,525.238
33,4163,421.97
34,9540,468.196
35,5325,324.552
36,5198,401.146
37,9487,258.23
38,9476,339.788
39,4227,305.48
40,10634,352.546
41,8664,271.208
42,5214,314.902
43,9320,313.44
44,3197,243.912
45,5246,339.388
46,6259,310.682
47,3201,344.184
48,5152,259.296
49,3323,229.592
50,7361,169.65
