Generation,Best Fitness,Avg Fitness
1,5194,141.89866666666666
2,9401,407.01433333333335
3,16772,423.558
4,17730,704.1466666666666
5,16739,604.6296666666667
6,28711,676.139
7,16517,583.1936666666667
8,30768,616.7163333333333
9,24467,555.2713333333334
10,24485,524.2846666666667
11,22083,502.552
12,29362,762.1256666666667
13,28644,568.7746666666667
14,27189,591.5163333333334
15,26387,757.0953333333333
16,25023,654.668
17,46221,829.8303333333333
18,36819,731.545
19,31899,656.1096666666666
20,30289,656.4723333333334
21,24955,586.7893333333334
22,46712,902.224
23,43855,797.96
24,31238,661.3906666666667
25,26447,712.9176666666667
26,27482,719.3333333333334
27,33438,693.7643333333333
28,44297,707.1603333333334
29,26566,726.376
30,39066,597.498
31,37727,647.9106666666667
32,34614,553.5793333333334
33,40387,584.9696666666666
34,40388,579.1653333333334
35,26615,473.218
36,46819,571.205
37,26806,810.2753333333334
38,25134,528.5966666666667
39,37829,761.9843333333333
40,37874,737.8273333333333
41,32468,631.2346666666666
42,40931,546.3493333333333
43,30307,675.45
44,33435,849.3006666666666
45,28608,951.0343333333333
46,32450,935.9253333333334
47,27085,1079.4463333333333
48,49241,1065.6833333333334
49,47979,1099.9203333333332
50,36874,968.0703333333333
