Generation,Best Fitness,Avg Fitness
1,3197,122.98
2,2162,166.5
3,4497,267.784
4,5203,201.62
5,4188,391.394
6,6223,420.662
7,11419,438.358
8,5355,329.762
9,9330,467.27
10,7252,514.86
11,9269,414.234
12,10623,392.94
13,8348,456.488
14,9241,441.75
15,7370,381.45
16,11373,401.048
17,14064,506.55
18,19103,437.864
19,16824,375.768
20,8325,489.114
21,14636,467.116
22,8675,405.892
23,22543,484.258
24,11556,370.284
25,22413,474.844
26,19489,445.16
27,13692,430.762
28,7251,385.278
29,10324,406.846
30,5106,376.766
31,11509,430.386
32,5248,370.462
33,8323,342.938
34,8360,447.01
35,10471,357.022
36,6175,351.122
37,8267,390.498
38,4179,352.214
39,8592,434.066
40,6351,351.834
41,8274,397.694
42,9436,388.02
43,7225,377.222
44,8472,459.064
45,10393,328.886
46,8445,395.364
47,4325,406.726
48,5200,285.414
49,6244,508.596
50,4303,359.776
