Generation,Best Fitness,Avg Fitness
1,2034,121.642
2,5129,184.154
3,3071,264.08
4,3081,308.724
5,4052,311.154
6,4050,277.332
7,2203,261.768
8,5232,254.436
9,4247,303.724
10,7341,329.266
11,9446,327.646
12,11333,406.616
13,10515,543.748
14,16642,402.802
15,10564,489.274
16,12562,649.962
17,21927,635.068
18,22074,706.086
19,13649,722.354
20,23903,845.96
21,17597,772.998
22,15783,855.328
23,33292,737.16
24,18850,865.578
25,35208,716.22
26,18753,729.914
27,19765,754.328
28,14604,796.374
29,16667,687.648
30,11448,662.474
31,20932,545.864
32,16533,638.134
33,20680,699.898
34,37232,834.238
35,29593,813.66
36,19550,534.968
37,24229,738.614
38,10614,557.562
39,9405,579.568
40,17737,655.864
41,43881,695.494
42,23822,754.168
43,14741,594.588
44,34550,798.134
45,29247,793.374
46,35565,930.272
47,18672,667.244
48,32298,859.716
49,13615,714.614
50,22902,672.558
