Generation,Best Fitness,Avg Fitness
1,8575,143.737
2,6176,310.142
3,19807,415.384
4,12754,432.806
5,18968,514.76
6,23301,484.443
7,13742,479.502
8,23190,560.578
9,22857,544.63
10,36699,566.964
11,34876,646.469
12,19769,573.2775
13,49949,847.774
14,25925,894.849
15,29299,1020.422
16,39769,817.264
17,43972,938.749
18,25209,921.3725
19,45014,1082.569
20,34597,972.0945
21,48691,927.5445
22,27046,836.178
23,25314,986.39
24,44643,930.2785
25,58064,843.658
26,40056,1184.0175
27,41848,882.0905
28,41998,1095.3255
29,32662,1041.225
30,37877,798.322
31,47127,963.8975
32,31469,989.8305
33,32492,1062.35
34,34681,1084.622
35,50313,900.376
36,31643,987.185
37,44954,1023.733
38,48962,1007.0205
39,41512,1014.807
40,35753,1028.7195
41,43042,1220.4245
42,34657,1112.5035
43,51982,1162.109
44,50770,1168.707
45,50755,1022.819
46,47109,1051.3605
47,54548,965.1555
48,65316,1105.395
49,40036,1128.6885
50,33550,981.4915
