Generation,Best Fitness,Avg Fitness
1,2108,113.136
2,4164,316.146
3,5391,288.588
4,4419,225.954
5,7585,179.78
6,9626,233.406
7,9525,370.482
8,16971,555.27
9,10617,589.126
10,16712,504.982
11,21170,362.32
12,11699,353.492
13,14855,319.406
14,8347,312.078
15,11585,727.526
16,10581,603.478
17,18905,517.978
18,10411,651.168
19,15767,690.276
20,13753,666.358
21,18624,756.776
22,10664,687.288
23,15572,880.322
24,15677,789.806
25,9382,669.722
26,17915,694.536
27,9548,629.798
28,11535,690.282
29,12860,1050.4
30,17504,759.982
31,15366,589.018
32,52836,880.932
33,30515,670.058
34,37345,887.238
35,29791,789.034
36,36764,725.206
37,29795,734.842
38,31029,667.026
39,19807,576.112
40,21904,411.75
41,26318,574.188
42,24151,661.016
43,26150,693.972
44,26446,797.71
45,15301,457.71
46,20801,672.024
47,33751,845.53
48,17225,666.27
49,44953,1093.132
50,25102,775.822
