Generation,Best Fitness,Avg Fitness
1,4316,148.903
2,3129,122.7915
3,4405,172.5355
4,5072,259.883
5,3090,217.6495
6,4191,206.204
7,11689,184.9755
8,3140,169.7945
9,3191,123.4675
10,4459,209.987
11,3393,167.784
12,6186,291.0785
13,5375,373.6495
14,5234,254.7745
15,8456,249.7735
16,7296,278.268
17,6226,287.4065
18,14791,319.408
19,9477,287.12
20,4289,176.114
21,5782,195.545
22,5202,223.209
23,4186,184.9895
24,12499,230.7275
25,5211,239.621
26,9338,265.5155
27,6253,347.9745
28,12568,459.9375
29,24261,406.8545
30,14659,366.946
31,11583,340.401
32,8342,443.9525
33,22123,420.016
34,12862,425.4235
35,9670,306.768
36,15818,289.4615
37,10715,317.4725
38,16222,261.708
39,17967,297.742
40,32989,164.16
41,12579,143.2915
42,19337,140.653
43,6310,135.4345
44,41221,158.58
45,25282,213.7225
46,30969,266.3535
47,14766,222.8175
48,15997,252.135
49,7279,269.5235
50,13646,212.4675
