Generation,Best Fitness,Avg Fitness
1,3111,143.962
2,3053,163.886
3,3154,188.34
4,3080,195.96
5,5439,215.874
6,2128,179.678
7,3152,209.476
8,5194,221.79
9,4228,230.758
10,4071,195.17
11,3190,238.288
12,5160,284.3
13,9429,237.778
14,7575,272.54
15,5158,271.676
16,10410,295.57
17,5172,276.046
18,7262,280.734
19,5163,288.458
20,12648,287.024
21,9283,276.7
22,6261,344.802
23,13453,348.562
24,16583,385.186
25,6153,340.388
26,5185,314.688
27,5472,284.994
28,12477,271.93
29,11399,334.136
30,7259,281.036
31,10345,301.172
32,5103,277.284
33,7272,363.704
34,7174,364.994
35,12440,367.282
36,13502,376.722
37,5297,380.706
38,7350,377.716
39,13420,479.82
40,14375,444.402
41,16599,503.792
42,12522,598.952
43,8412,561.106
44,12432,573.978
45,14564,629.34
46,10456,459.63
47,8236,472.724
48,18769,542.792
49,13537,476.442
50,21616,547.738
