Generation,Best Fitness,Avg Fitness
1,5214,141.4905
2,8189,169.753
3,5144,189.3545
4,4168,194.7495
5,6154,210.4325
6,4140,192.0705
7,14690,230.989
8,6101,234.2795
9,14383,235.6095
10,12519,233.1985
11,7280,248.237
12,8397,239.6205
13,6304,265.466
14,18918,254.9135
15,9482,262.5735
16,8348,246.7585
17,14800,274.603
18,8498,267.146
19,10340,273.0985
20,10510,266.8045
21,11796,270.747
22,9298,291.21
23,18725,287.287
24,8492,282.389
25,14660,333.5175
26,11451,316.6655
27,13806,314.2855
28,33111,312.277
29,10633,312.803
30,19104,331.289
31,19744,314.492
32,7249,326.6345
33,10493,367.815
34,13697,382.398
35,12655,335.469
36,17985,403.4945
37,20175,418.0765
38,18892,376.9005
39,14570,406.623
40,36495,467.4375
41,19652,424.8995
42,19097,447.2485
43,17959,458.79
44,20982,491.419
45,13615,423.9635
46,16624,458.5205
47,47183,511.559
48,35820,497.367
49,22984,541.309
50,21126,530.353
51,30194,576.447
52,30567,567.52
53,33411,631.4275
54,44002,714.263
55,26108,697.1835
56,19970,767.733
57,25445,754.82
58,37390,823.4915
59,32154,883.424
60,21203,834.2095
61,29345,860.544
62,31374,894.8235
63,41516,909.433
64,28160,956.2185
65,37356,953.9925
66,31473,986.825
67,26198,913.0725
68,37566,929.2095
69,58261,993.3275
70,34502,1051.9395
71,25330,1004.9965
72,45101,1032.223
73,34514,1112.0455
74,30374,1092.7365
75,29244,931.383
76,37772,1067.68
77,31497,971.3465
78,25468,994.1435
79,37460,1020.0375
80,49204,1033.1795
81,29282,1030.0865
82,24279,1021.4945
83,39981,1017.2905
84,33880,943.9345
85,38950,987.957
86,27208,954.9095
87,32561,1008.63
88,39737,966.0945
89,35701,978.237
90,40791,963.432
91,42895,982.412
92,32767,973.533
93,39934,1069.2575
94,38994,1032.1165
95,36663,982.311
96,36786,992.939
97,38942,1085.7285
98,33790,1000.8045
99,33519,971.2195
100,44200,932.3035
