Generation,Best Fitness,Avg Fitness
1,4180,140.89
2,4154,140.7925
3,4335,219.9285
4,9321,326.305
5,5268,269.015
6,10465,273.221
7,14818,290.7845
8,9409,352.098
9,9538,271.334
10,20136,187.7245
11,6165,142.9465
12,7212,340.4755
13,9403,219.9845
14,5140,188.046
15,12562,164.118
16,9224,170.2995
17,4137,176.1315
18,5158,245.0515
19,3374,199.7605
20,5240,220.4835
21,12421,192.963
22,8428,281.811
23,4235,223.71
24,5165,253.7055
25,6266,270.345
26,7252,200.7625
27,12729,199.516
28,6142,202.509
29,5302,177.548
30,3214,154.3375
31,7585,118.2265
32,8597,108.8985
33,11745,114.693
34,8363,111.7935
35,5140,192.493
36,13096,231.2945
37,7416,234.72
38,15667,258.149
39,10514,260.1005
40,8412,290.554
41,10441,222.05
42,17879,217.383
43,10535,244.901
44,8330,272.683
45,6254,323.1735
46,7340,240.0765
47,5236,285.2495
48,5369,295.7905
49,18115,318.3225
50,6305,324.682
51,21328,435.332
52,26429,693.3185
53,41846,725.9955
54,29471,860.3345
55,22998,645.4975
56,24205,609.2585
57,21519,414.2545
58,35729,1018.86
59,30680,1012.8075
60,25469,698.56
61,36038,646.865
62,31314,467.196
63,22965,598.1395
64,63012,609.0135
65,16599,577.537
66,32000,547.756
67,23118,600.298
68,21757,530.005
69,27240,660.392
70,44016,795.334
71,14603,532.737
72,33689,679.852
73,31172,579.6445
74,23892,435.9495
75,15566,512.3105
76,24905,544.6445
77,12760,405.796
78,19663,475.96
79,24042,373.0905
80,29217,476.137
81,8514,429.5575
82,11538,246.4745
83,14918,305.44
84,25198,471.3925
85,14652,332.826
86,10366,279.3995
87,17890,333.5205
88,8296,300.9435
89,12829,319.6645
90,20108,329.1015
91,11531,422.87
92,17668,351.8825
93,12514,407.073
94,15630,372.249
95,16012,296.7865
96,11724,411.081
97,22065,424.382
98,13511,249.9205
99,10335,258.0295
100,9381,204.778
