Generation,Best Fitness,Avg Fitness
1,2034,111.444
2,4147,127.9
3,3212,178.692
4,8350,202.27
5,9606,191.012
6,4353,185.396
7,8329,127.65
8,7203,215.024
9,7298,278.062
10,4097,204.308
11,8271,233.264
12,3131,210.912
13,3068,260.43
14,10459,254.982
15,3124,180.842
16,2057,173.836
17,4166,255.548
18,3027,208.65
19,3106,266.932
20,8137,350.61
21,5099,262.266
22,7229,228.628
23,3063,268.24
24,10453,264.362
25,5137,266.762
26,5208,241.334
27,11499,321.744
28,9515,309.362
29,3414,385.258
30,13510,264.348
31,6183,225.168
32,5196,257.286
33,3339,297.292
34,20210,188.132
35,3193,236.758
36,10207,323.698
37,4174,378.032
38,4170,365.358
39,7542,285.626
40,3121,214.262
41,7302,257.774
42,3130,320.578
43,8389,452.268
44,7402,459.86
45,8389,444.162
46,5234,382.274
47,7277,387.306
48,11450,404.684
49,8289,295.864
50,4128,237.09
