Generation,Best Fitness,Avg Fitness
1,4058,121.54166666666667
2,3326,156.59266666666667
3,5243,169.92133333333334
4,10341,192.804
5,8315,180.16566666666668
6,5141,200.511
7,7496,190.74933333333334
8,7252,186.12066666666666
9,17544,202.69666666666666
10,5236,173.30933333333334
11,8761,210.16466666666668
12,6183,198.46833333333333
13,8647,186.23266666666666
14,12390,206.03
15,5172,198.231
16,13508,205.43733333333333
17,5328,189.93866666666668
18,6276,185.68233333333333
19,7327,193.003
20,9254,197.13333333333333
21,7230,189.80566666666667
22,7202,193.648
23,10391,222.177
24,6280,211.18733333333333
25,10217,200.62766666666667
26,6196,194.43933333333334
27,12387,205.31966666666668
28,16454,196.69766666666666
29,9355,206.06866666666667
30,8492,206.76566666666668
31,6302,217.361
32,5190,205.55433333333335
33,7227,204.22433333333333
34,13757,210.28766666666667
35,7367,216.18633333333332
36,13665,209.82566666666668
37,9150,223.22966666666667
38,6238,191.653
39,19813,216.91566666666668
40,17655,219.985
41,7445,219.69833333333332
42,11408,211.475
43,12409,209.68366666666665
44,13530,203.933
45,6411,184.838
46,5102,195.895
47,9377,204.425
48,19859,208.773
49,14985,203.2
50,11525,213.332
