Generation,Best Fitness,Avg Fitness
1,6230,131.62166666666667
2,4251,173.73066666666668
3,3128,144.78833333333333
4,4149,159.118
5,4094,137.96
6,5228,108.79
7,3123,131.22066666666666
8,11524,140.40733333333333
9,6148,160.62633333333332
10,4133,141.70666666666668
11,3161,181.583
12,5228,218.58033333333333
13,5401,203.73433333333332
14,4132,218.255
15,8335,302.15633333333335
16,7334,200.84266666666667
17,9373,226.368
18,6222,200.72266666666667
19,7274,264.24133333333333
20,15659,329.2816666666667
21,12396,299.38033333333334
22,13608,254.45366666666666
23,14437,239.643
24,6339,251.28366666666668
25,6201,180.06066666666666
26,8199,223.49033333333333
27,16631,196.513
28,6143,143.626
29,6210,166.50166666666667
30,7225,286.99533333333335
31,7335,222.048
32,5191,174.74033333333333
33,5292,190.339
34,6244,169.66733333333335
35,6176,145.91966666666667
36,7195,170.111
37,6384,165.77866666666668
38,4133,189.58566666666667
39,16575,198.802
40,17840,201.88933333333333
41,4229,148.92766666666665
42,5139,125.836
43,6171,177.272
44,6503,151.70433333333332
45,22226,139.13866666666667
46,6090,175.95333333333335
47,9759,245.94733333333335
48,15823,228.17233333333334
49,6223,206.03966666666668
50,8616,185.93966666666665
