Generation,Best Fitness,Avg Fitness
1,3119,132.114
2,5207,163.896
3,2170,180.352
4,4141,182.384
5,5326,160.764
6,3130,149.12
7,4068,187.942
8,3031,149.228
9,3098,190.944
10,5263,176.102
11,6548,199.646
12,5268,195.688
13,2117,199.304
14,3165,214.732
15,3099,188.832
16,3124,198.538
17,7167,216.788
18,3273,244.89
19,3227,198.878
20,5159,202.738
21,4251,206.47
22,5455,215.624
23,3061,221.024
24,4240,195.522
25,12665,246.7
26,3195,198.908
27,3220,209.284
28,4268,183.806
29,5238,189.232
30,5149,198.012
31,2287,183.564
32,3224,208.552
33,4092,215.386
34,7271,234.988
35,3170,225.44
36,4143,212.746
37,3107,202.676
38,5270,236.14
39,5183,194.584
40,3186,234.43
41,7254,217.942
42,4192,203.276
43,3180,206.118
44,4094,197.22
45,4133,181.554
46,3073,187.69
47,3090,153.682
48,4200,218.238
49,5208,255.284
50,4196,216.544
