Generation,Best Fitness,Avg Fitness
1,3243,137.814
2,4044,157.08633333333333
3,5302,185.59333333333333
4,9379,184.09366666666668
5,5124,201.91233333333332
6,5329,188.81133333333332
7,8245,207.533
8,7271,213.24033333333333
9,7346,209.20933333333332
10,5583,222.733
11,11642,247.534
12,8297,247.94666666666666
13,10426,251.50766666666667
14,15926,267.0953333333333
15,9408,254.87533333333334
16,11570,271.7696666666667
17,23464,276.935
18,13609,285.577
19,11318,287.87766666666664
20,9385,283.98133333333334
21,9371,260.1553333333333
22,13755,265.72833333333335
23,15866,279.3226666666667
24,18648,295.17133333333334
25,11357,281.809
26,12344,284.07033333333334
27,25405,306.5896666666667
28,30499,315.97766666666666
29,30209,315.72766666666666
30,26371,318.5613333333333
31,29628,316.14166666666665
32,29964,353.00666666666666
33,23120,345.575
34,33430,315.81166666666667
35,16953,325.619
36,17871,335.78133333333335
37,24905,338.7796666666667
38,26976,360.56333333333333
39,19043,345.5566666666667
40,14498,350.111
41,25070,345.61566666666664
42,23050,389.612
43,27373,396.207
44,15842,403.888
45,19973,410.61633333333333
46,24031,414.8283333333333
47,42160,430.667
48,29055,416.56266666666664
49,25217,391.129
50,16656,391.45
