Generation,Best Fitness,Avg Fitness
1,5414,132.75
2,4132,114.569
3,6254,181.756
4,12603,210.13533333333334
5,6176,311.6976666666667
6,7200,340.002
7,8301,419.47
8,9314,476.7506666666667
9,7305,382.36833333333334
10,8321,323.056
11,10399,290.8093333333333
12,8214,191.11466666666666
13,12491,189.72866666666667
14,11338,208.836
15,6247,140.863
16,9289,197.429
17,5221,173.455
18,15672,166.58333333333334
19,5152,157.903
20,16777,199.758
21,20757,184.60966666666667
22,4177,179.514
23,14714,196.369
24,7307,156.68833333333333
25,7575,127.70333333333333
26,19794,163.371
27,7206,159.23533333333333
28,18671,122.39866666666667
29,10594,129.75966666666667
30,4290,166.37666666666667
31,4165,162.00966666666667
32,16900,173.28733333333332
33,3082,158.64433333333332
34,3281,102.855
35,3152,204.30066666666667
36,7410,186.565
37,7246,196.94333333333333
38,6181,223.732
39,6562,244.60966666666667
40,12796,335.78833333333336
41,16074,333.59433333333334
42,8425,256.058
43,17081,249.232
44,12434,231.39466666666667
45,5207,186.89833333333334
46,6151,205.84333333333333
47,12394,290.71666666666664
48,9397,239.342
49,11345,230.42733333333334
50,12479,252.589
