Generation,Best Fitness,Avg Fitness
1,2034,124.604
2,2096,156.038
3,8264,180.296
4,8336,214.224
5,4211,196.476
6,5191,182.674
7,6234,241.846
8,3036,212.934
9,3132,208.492
10,4195,224.644
11,4090,213.828
12,3127,221.264
13,4384,240.558
14,5159,246.984
15,4268,224.656
16,15974,288.65
17,7411,308.996
18,4386,312.59
19,6602,361.26
20,15661,341.21
21,8310,337.518
22,8403,340.606
23,6422,369.494
24,9402,370.644
25,5253,316.936
26,5554,316.436
27,6357,343.992
28,5432,321.09
29,8189,311.264
30,6263,262.054
31,4131,255.08
32,6134,345.408
33,12790,309.816
34,6244,315.246
35,6299,294.13
36,4144,310.454
37,3123,291.01
38,6158,273.864
39,5061,308.534
40,5354,256.208
41,4124,268.142
42,9317,311.028
43,3119,279.364
44,5145,249.058
45,5237,263.948
46,5279,261.888
47,6310,229.172
48,4254,269.138
49,5178,274.87
50,5259,265.342
