Generation,Best Fitness,Avg Fitness
1,4056,146.4635
2,4134,160.0005
3,7228,189.7545
4,6161,192.237
5,8417,194.9365
6,7283,222.7485
7,8246,213.0105
8,7502,205.8395
9,4096,212.81
10,5199,223.5425
11,7269,215.4445
12,5217,213.5625
13,7446,250.5265
14,5538,224.5345
15,6429,255.6855
16,6268,258.1065
17,12609,274.784
18,6253,259.8635
19,7250,269.1915
20,14672,272.33
21,12876,273.398
22,8434,310.404
23,16554,307.3205
24,16911,309.6555
25,18029,331.4325
26,12498,351.8455
27,13616,331.9665
28,11364,346.452
29,15789,392.2295
30,13707,358.3585
31,11273,356.203
32,19727,381.1955
33,12574,356.7355
34,32301,362.341
35,22952,369.333
36,27375,349.7715
37,15754,418.575
38,13327,356.378
39,16451,381.864
40,13734,382.6725
41,14462,410.4335
42,14604,398.135
43,14668,436.4405
44,28128,428.6815
45,13581,413.807
46,12670,447.5735
47,12483,418.1085
48,20871,463.29
49,16759,425.5655
50,18787,399.4325
