Generation,Best Fitness,Avg Fitness
1,3217,136.8785
2,4160,164.534
3,11729,188.4255
4,3170,193.3525
5,5218,208.422
6,12327,228.052
7,7273,227.093
8,9218,227.283
9,29508,237.015
10,14971,254.628
11,6275,235.516
12,18490,252.8145
13,8564,245.1505
14,12442,257.205
15,16794,270.922
16,16629,258.3915
17,12815,256.552
18,25380,300.476
19,17682,284.3275
20,18553,281.539
21,6258,268.2215
22,10286,284.355
23,17420,298.307
24,14570,292.834
25,10290,289.1835
26,13636,304.27
27,37292,351.1355
28,15878,321.1665
29,23792,356.3925
30,30464,378.1895
31,13749,353.2785
32,17567,364.9485
33,17745,383.326
34,13383,352.3245
35,13523,382.826
36,17698,395.2165
37,10375,377.644
38,13368,351.3665
39,10710,352.1685
40,12807,381.9965
41,11554,350.5015
42,26238,381.85
43,20230,374.3115
44,20222,367.8565
45,8607,361.3705
46,18118,381.7295
47,10630,377.0315
48,12435,357.28
49,17823,343.3455
50,9675,357.949
