Generation,Best Fitness,Avg Fitness
1,4069,150.988
2,3151,261.946
3,3096,208.364
4,4382,224.05
5,4335,253.722
6,3112,215.498
7,5218,341.42
8,6155,307.99
9,9566,414.634
10,7409,325.626
11,8355,477.878
12,20801,531.836
13,12460,554.0
14,20931,667.794
15,11457,535.154
16,26051,841.222
17,10299,639.79
18,12725,757.376
19,12517,488.674
20,19772,780.174
21,18948,595.586
22,10564,595.732
23,10403,511.606
24,8311,459.796
25,14613,730.852
26,21979,640.342
27,33493,793.768
28,21971,690.338
29,23942,625.218
30,21920,692.004
31,33605,738.048
32,13572,659.596
33,12463,558.542
34,27176,684.064
35,7284,478.94
36,6302,375.918
37,27413,775.83
38,13672,458.658
39,19919,669.21
40,24825,650.338
41,22885,862.078
42,28107,899.04
43,18750,760.154
44,32564,776.872
45,14595,918.01
46,31122,1108.64
47,22973,890.028
48,26008,951.666
49,21837,746.288
50,21832,714.59
