Generation,Best Fitness,Avg Fitness
1,4369,127.85066666666667
2,10572,304.549
3,10589,384.55033333333336
4,29158,398.73833333333334
5,18765,510.58866666666665
6,21824,617.595
7,22936,538.938
8,26112,520.73
9,19319,484.9816666666667
10,39874,638.5126666666666
11,41020,565.979
12,32484,519.3276666666667
13,31445,571.4243333333334
14,23876,529.5883333333334
15,25827,528.921
16,30174,583.423
17,28073,905.5243333333333
18,43819,775.0266666666666
19,45917,1102.6076666666668
20,36673,862.3556666666667
21,23814,836.1723333333333
22,39521,914.1513333333334
23,41492,1149.6723333333334
24,37450,1379.424
25,46776,1085.196
26,37170,1131.0483333333334
27,43732,912.853
28,45045,950.646
29,33378,757.3923333333333
30,36421,949.9283333333333
31,49981,1445.7893333333334
32,43890,1157.24
33,40715,1212.8126666666667
34,43007,953.6523333333333
35,66106,1182.4303333333332
36,51793,1250.9396666666667
37,41693,1518.0636666666667
38,40608,1018.814
39,78732,1306.9776666666667
40,50409,1351.3343333333332
41,61446,1228.377
42,40743,1372.9556666666667
43,44417,1301.48
44,38756,1028.1866666666667
45,77611,1289.3076666666666
46,49930,1463.5226666666667
47,52853,1577.0453333333332
48,48194,1615.9226666666666
49,52146,1374.5293333333334
50,55104,1512.4476666666667
