Generation,Best Fitness,Avg Fitness
1,3036,123.604
2,2266,180.046
3,2095,190.458
4,3225,178.982
5,6103,208.102
6,3037,204.716
7,4439,194.1
8,3125,186.722
9,4134,187.63
10,3029,197.986
11,3112,167.188
12,6227,212.596
13,3172,152.322
14,2314,186.374
15,6273,210.162
16,5150,234.374
17,4184,222.404
18,4062,166.578
19,2149,174.24
20,3114,172.578
21,3123,232.918
22,7348,214.492
23,7122,204.526
24,4105,180.96
25,4195,225.072
26,4147,198.808
27,12528,210.784
28,2138,186.24
29,7221,237.034
30,7345,208.844
31,4067,210.64
32,4036,209.966
33,3069,189.976
34,3252,208.652
35,2119,212.244
36,3109,209.978
37,3136,200.61
38,3152,230.724
39,3119,206.024
40,3098,192.138
41,6486,258.356
42,5178,214.144
43,2153,202.908
44,5108,203.118
45,3157,192.582
46,8421,237.546
47,4179,235.12
48,12560,232.824
49,5124,215.966
50,5216,222.386
