Generation,Best Fitness,Avg Fitness
1,4129,123.02066666666667
2,5245,225.253
3,8216,367.929
4,11431,460.088
5,11408,565.241
6,10320,733.3503333333333
7,10380,507.14733333333334
8,8182,561.7686666666667
9,10393,546.3726666666666
10,18631,743.753
11,22184,840.5013333333334
12,22604,1024.6533333333334
13,34546,1404.9576666666667
14,41014,1317.4073333333333
15,36824,1226.1463333333334
16,39131,1445.7596666666666
17,50226,1692.1233333333332
18,43618,1344.2193333333332
19,43255,1579.374
20,49473,1356.7726666666667
21,33675,1528.168
22,57804,1662.7723333333333
23,44668,1453.3786666666667
24,45368,1376.5353333333333
25,38370,1643.1753333333334
26,52303,1547.081
27,59989,1562.2113333333334
28,70930,1358.3116666666667
29,66427,1453.0603333333333
30,57537,1395.0403333333334
31,57842,1275.491
32,51030,1557.8523333333333
33,40355,1851.584
34,61963,1421.4636666666668
35,46926,1616.1556666666668
36,61026,2138.068
37,55738,1845.0386666666666
38,62514,1410.5423333333333
39,61696,1182.0286666666666
40,62438,1567.341
41,56623,1461.6243333333334
42,81042,1828.8766666666668
43,73060,1982.703
44,55470,1549.6513333333332
45,68444,1436.5406666666668
46,60236,1396.3433333333332
47,72684,1846.6593333333333
48,82376,1611.603
49,55722,1686.3046666666667
50,78858,2099.726
