Generation,Best Fitness,Avg Fitness
1,2095,120.352
2,2128,182.556
3,3418,262.738
4,7213,218.622
5,3135,263.718
6,3096,237.428
7,3083,270.56
8,5358,232.776
9,3224,308.638
10,15763,313.342
11,11471,371.838
12,10393,452.506
13,22200,404.292
14,42284,538.364
15,14736,500.32
16,18748,733.194
17,27373,818.0
18,18101,599.412
19,17914,772.924
20,19952,690.106
21,20943,829.068
22,36083,928.244
23,42755,603.188
24,28414,574.006
25,20880,707.888
26,29450,740.26
27,19029,508.738
28,24564,693.498
29,20864,648.636
30,14671,538.834
31,32883,651.46
32,11601,582.48
33,18096,705.49
34,14729,533.264
35,27709,659.414
36,22098,652.12
37,16859,615.1
38,20813,598.482
39,17893,539.116
40,21177,591.71
41,13672,529.836
42,24326,483.462
43,28272,607.652
44,21080,611.894
45,21935,569.784
46,30702,735.752
47,44556,761.356
48,22449,499.406
49,26335,652.762
50,26515,707.148
