Generation,Best Fitness,Avg Fitness
1,2015,136.724
2,2051,116.446
3,2342,207.626
4,2098,129.974
5,3091,168.888
6,3112,159.09
7,2331,147.194
8,2134,188.834
9,3213,246.608
10,3168,309.328
11,3201,278.704
12,8302,325.042
13,7316,220.154
14,3098,207.494
15,3123,202.23
16,3066,208.35
17,5116,223.692
18,6214,266.352
19,6162,361.458
20,6282,346.208
21,4084,291.082
22,2132,222.49
23,3133,280.508
24,5176,198.566
25,9282,226.702
26,5326,298.956
27,6362,232.984
28,6388,269.77
29,7379,216.21
30,3075,207.564
31,4178,160.576
32,7405,261.138
33,17980,379.676
34,3158,318.306
35,8486,502.456
36,11582,528.876
37,13372,484.742
38,8383,385.494
39,10302,224.254
40,11376,225.326
41,5136,162.568
42,5592,205.218
43,6162,158.044
44,3188,129.82
45,5406,127.0
46,4504,116.37
47,6401,132.33
48,2363,118.176
49,7613,141.672
50,11605,153.678
