Generation,Best Fitness,Avg Fitness
1,2083,134.148
2,10698,399.644
3,13714,393.636
4,20798,877.766
5,18755,922.104
6,23129,1151.396
7,20912,1120.662
8,23843,1621.932
9,39943,1613.448
10,28183,1290.858
11,29157,1551.018
12,35232,1764.966
13,44047,1848.872
14,38711,1837.708
15,35480,1637.782
16,59491,1718.288
17,32364,1646.958
18,46263,1359.786
19,30190,1467.796
20,41906,1448.91
21,28500,1475.246
22,26494,1540.964
23,40869,1546.386
24,34539,1265.444
25,44743,1754.894
26,50174,2022.764
27,38754,1581.772
28,25157,1615.65
29,22777,1543.712
30,31207,1656.258
31,39493,1861.266
32,25857,1224.37
33,26141,1219.284
34,18738,1091.346
35,28067,1599.89
36,22081,1697.616
37,22945,1826.67
38,28372,2265.09
39,27027,1674.164
40,38768,1936.022
41,40570,2075.644
42,32767,1460.982
43,31235,1457.666
44,52958,2449.344
45,33436,1911.688
46,26105,1743.264
47,38631,1629.072
48,39608,2143.22
49,44897,2146.598
50,33081,2356.094
