Generation,Best Fitness,Avg Fitness
1,3105,143.529
2,4132,140.836
3,5463,181.148
4,5204,201.013
5,3131,208.651
6,4359,167.9755
7,3312,147.456
8,6560,231.0455
9,4241,217.656
10,4124,225.611
11,7404,231.157
12,6201,208.117
13,8447,284.539
14,4126,203.908
15,7220,214.881
16,5095,260.074
17,11320,302.92
18,6416,196.881
19,4185,263.745
20,7329,212.2055
21,5639,316.5325
22,13546,351.748
23,9558,477.031
24,13812,376.1805
25,8435,347.6845
26,27735,283.2945
27,17833,293.1635
28,8413,244.572
29,4247,271.5765
30,6289,285.9245
31,28405,293.2955
32,8346,302.84
33,7740,285.65
34,21972,302.2755
35,10264,273.4065
36,14903,372.046
37,13573,421.286
38,13534,357.696
39,11269,367.617
40,16899,394.6585
41,22981,295.236
42,20803,461.982
43,28219,488.8585
44,21073,768.494
45,35509,557.559
46,21983,423.9525
47,27019,316.2525
48,29441,314.4025
49,23911,395.091
50,18760,419.2745
